YEAR,MO,DY,HR,PRECTOTCORR,RH2M,PS,WS2M,T2M
2011,11,28,6,0,94.31,94.44,1,10.61
2011,11,28,7,0,88.56,94.53,0.86,11.76
2011,11,28,8,0,75.69,94.6,1.31,15.43
2011,11,28,9,0,64.19,94.65,1.51,18.21
2011,11,28,10,0,57.62,94.64,2.18,20.4
2011,11,28,11,0,56.56,94.56,2.59,21.48
2011,11,28,12,0,56.06,94.45,2.84,22.21
2011,11,28,13,0,56.19,94.34,3.03,22.54
2011,11,28,14,0,57.19,94.25,3.17,22.44
2011,11,28,15,0,60.06,94.21,2.98,21.73
2011,11,28,16,0,69.56,94.2,2.07,20.27
2011,11,28,17,0,85.56,94.23,1.15,16.9
2011,11,28,18,0,88.94,94.29,1.13,15.14
2011,11,28,19,0,90.19,94.37,1.09,14.54
2011,11,28,20,0,90.44,94.42,1.07,14.17
2011,11,28,21,0,90.69,94.43,1.04,13.88
2011,11,28,22,0,91.69,94.43,1.04,13.51
2011,11,28,23,0,93.56,94.4,1.07,13.01
2011,11,29,0,0,95.75,94.36,1.11,12.48
2011,11,29,1,0,97.5,94.33,1.14,12.05
2011,11,29,2,0,99.12,94.29,1.16,11.62
2011,11,29,3,0,99.69,94.28,1.14,11.39
2011,11,29,4,0,99.12,94.27,1.06,11.32
2011,11,29,5,0,97.56,94.29,0.99,11.41
2011,11,29,6,0,97,94.35,0.93,11.37
2011,11,29,7,0,92.62,94.4,0.81,12.14
2011,11,29,8,0,81.31,94.45,1.17,15.22
2011,11,29,9,0,71.75,94.49,1.11,17.61
2011,11,29,10,0,62.44,94.49,1.11,20.08
2011,11,29,11,0,59.12,94.42,1.31,21.3
2011,11,29,12,0,56.75,94.32,1.41,22.15
2011,11,29,13,0,55.56,94.22,1.59,22.54
2011,11,29,14,0,55.56,94.16,1.88,22.44
2011,11,29,15,0,58.06,94.14,2.05,21.8
2011,11,29,16,0,69.19,94.16,1.54,20.19
2011,11,29,17,0,83.88,94.22,1.11,16.73
2011,11,29,18,0,86.38,94.29,1.2,14.96
2011,11,29,19,0,87.19,94.37,1.21,14.19
2011,11,29,20,0,87.12,94.43,1.15,13.56
2011,11,29,21,0,86.44,94.46,1.11,13.02
2011,11,29,22,0,85.94,94.48,1.09,12.53
2011,11,29,23,0,86.12,94.45,1.12,12
2011,11,30,0,0,87,94.41,1.13,11.45
2011,11,30,1,0,87.94,94.38,1.14,10.95
2011,11,30,2,0,88.75,94.35,1.14,10.48
2011,11,30,3,0,89.75,94.34,1.12,10.06
2011,11,30,4,0,90.69,94.35,1.08,9.74
2011,11,30,5,0,90.06,94.39,1.03,9.67
2011,11,30,6,0,88.44,94.47,0.96,9.76
2011,11,30,7,0,84.88,94.53,0.76,10.61
2011,11,30,8,0,74.69,94.58,0.85,13.83
2011,11,30,9,0,63.81,94.61,0.67,16.37
2011,11,30,10,0,53.12,94.6,0.52,18.99
2011,11,30,11,0,49.56,94.53,0.68,20.35
2011,11,30,12,0,47.31,94.43,0.7,21.3
2011,11,30,13,0,46.25,94.33,0.91,21.82
2011,11,30,14,0,46.44,94.25,1.15,21.85
2011,11,30,15,0,48.94,94.2,1.29,21.35
2011,11,30,16,0,59.12,94.2,1.06,19.98
2011,11,30,17,0,74.94,94.22,0.97,16.49
2011,11,30,18,0,77.12,94.28,1.12,14.44
2011,11,30,19,0,79.94,94.36,1.1,13.44
2011,11,30,20,0,81.25,94.42,1.07,12.72
2011,11,30,21,0,81.12,94.46,1.05,12.26
2011,11,30,22,0,80.75,94.47,1.03,11.88
2011,11,30,23,0,80.31,94.45,1,11.55
2011,12,1,0,0,78.94,94.42,0.94,11.44
2011,12,1,1,0,77.94,94.41,0.84,11.32
2011,12,1,2,0,75.44,94.39,0.75,11.55
2011,12,1,3,0,73.44,94.37,0.63,11.75
2011,12,1,4,0,72.75,94.38,0.45,11.73
2011,12,1,5,0,71.31,94.42,0.23,11.9
2011,12,1,6,0,70.94,94.49,0.27,11.9
2011,12,1,7,0,72.5,94.56,0.5,12
2011,12,1,8,0,70.81,94.62,0.83,14.4
2011,12,1,9,0,62.5,94.66,1.53,16.84
2011,12,1,10,0,55.94,94.65,2.3,19.71
2011,12,1,11,0,55.25,94.58,2.26,21.12
2011,12,1,12,0,55.19,94.48,1.87,21.88
2011,12,1,13,0,55,94.38,1.33,22.32
2011,12,1,14,0,55.25,94.32,0.9,22.35
2011,12,1,15,0,57.56,94.29,0.91,21.88
2011,12,1,16,0,68.88,94.28,0.82,20.55
2011,12,1,17,0,78,94.31,0.9,17.7
2011,12,1,18,0,79.44,94.36,1.03,16.12
2011,12,1,19,0,81.12,94.44,1.03,15.38
2011,12,1,20,0,80.88,94.49,1,15.01
2011,12,1,21,0,80.44,94.53,0.91,14.8
2011,12,1,22,0,80.88,94.53,0.8,14.57
2011,12,1,23,0,81.12,94.5,0.67,14.42
2011,12,2,0,0,81.94,94.46,0.6,14.19
2011,12,2,1,0,82.88,94.43,0.61,13.92
2011,12,2,2,0,84.56,94.4,0.67,13.54
2011,12,2,3,0,85.75,94.38,0.69,13.24
2011,12,2,4,0,86.44,94.37,0.69,13.05
2011,12,2,5,0,87,94.39,0.7,12.9
2011,12,2,6,0,87.38,94.43,0.71,12.8
2011,12,2,7,0,85.62,94.49,0.62,13.26
2011,12,2,8,0,82.31,94.53,0.74,15.51
2011,12,2,9,0,72.75,94.55,1.01,17.69
2011,12,2,10,0,62,94.53,1.51,20.65
2011,12,2,11,0,59.25,94.45,1.26,22.03
2011,12,2,12,0,57.25,94.36,0.67,22.87
2011,12,2,13,0,55.81,94.26,0.14,23.26
2011,12,2,14,0,55.38,94.19,0.81,23.26
2011,12,2,15,0,57.56,94.16,1.35,22.8
2011,12,2,16,0,66.75,94.15,1.25,21.44
2011,12,2,17,0,83.56,94.17,0.92,18.22
2011,12,2,18,0,86,94.23,1.03,16.61
2011,12,2,19,0,88.12,94.29,1.04,15.74
2011,12,2,20,0,89.44,94.32,1.01,14.9
2011,12,2,21,0,90.88,94.32,0.96,14.4
2011,12,2,22,0,92.38,94.29,0.9,14.06
2011,12,2,23,0,92.75,94.23,0.86,13.93
2011,12,3,0,0,93.31,94.18,0.79,13.8
2011,12,3,1,0,94.19,94.15,0.71,13.62
2011,12,3,2,0,95.25,94.12,0.66,13.42
2011,12,3,3,0,96.44,94.09,0.63,13.18
2011,12,3,4,0,98.25,94.09,0.59,12.83
2011,12,3,5,0,99.44,94.13,0.56,12.61
2011,12,3,6,0,99.25,94.21,0.55,12.61
2011,12,3,7,0,95.19,94.29,0.48,13.23
2011,12,3,8,0,84.94,94.35,0.61,15.87
2011,12,3,9,0,72.75,94.39,0.51,18.68
2011,12,3,10,0,63.75,94.37,1.25,20.88
2011,12,3,11,0,60.31,94.3,1.32,21.98
2011,12,3,12,0,58.12,94.19,1.21,22.69
2011,12,3,13,0,56.94,94.09,1.08,23.11
2011,12,3,14,0,57,94.02,1.07,23.14
2011,12,3,15,0,58.44,93.99,1,22.74
2011,12,3,16,0,64.38,93.99,0.7,21.9
2011,12,3,17,0,72.44,94.03,0.6,19.71
2011,12,3,18,0,72.69,94.09,0.73,18.37
2011,12,3,19,0,75.06,94.16,0.75,17.58
2011,12,3,20,0,76.81,94.22,0.76,16.96
2011,12,3,21,0,79.75,94.26,0.76,16.28
2011,12,3,22,0,82.69,94.26,0.77,15.69
2011,12,3,23,0,85.12,94.23,0.71,15.19
2011,12,4,0,0,87.94,94.19,0.58,14.67
2011,12,4,1,0,89.62,94.16,0.46,14.33
2011,12,4,2,0,90.69,94.13,0.42,14.12
2011,12,4,3,0,91.44,94.12,0.41,13.95
2011,12,4,4,0,92.25,94.14,0.4,13.76
2011,12,4,5,0,92.56,94.18,0.43,13.67
2011,12,4,6,0,93.75,94.25,0.52,13.44
2011,12,4,7,0,91.69,94.32,0.62,13.86
2011,12,4,8,0,82.31,94.39,1.15,16.64
2011,12,4,9,0,71.62,94.43,1.59,19.4
2011,12,4,10,0,61.5,94.42,1.77,21.82
2011,12,4,11,0,56.06,94.36,1.7,23.23
2011,12,4,12,0,52.88,94.27,1.59,24.19
2011,12,4,13,0,51.62,94.18,1.62,24.69
2011,12,4,14,0,52.19,94.12,1.75,24.69
2011,12,4,15,0,54.69,94.08,1.83,24.22
2011,12,4,16,0,63.94,94.09,1.43,22.9
2011,12,4,17,0,80.5,94.13,0.98,19.37
2011,12,4,18,0,82.25,94.21,1.1,17.56
2011,12,4,19,0,84.56,94.31,1.1,16.74
2011,12,4,20,0,85.62,94.38,1.09,16.13
2011,12,4,21,0,86.62,94.42,1.04,15.64
2011,12,4,22,0,87.25,94.41,0.96,15.29
2011,12,4,23,0,88.44,94.38,0.87,14.86
2011,12,5,0,0,89.38,94.34,0.82,14.51
2011,12,5,1,0,90.25,94.31,0.8,14.19
2011,12,5,2,0,91.31,94.27,0.8,13.87
2011,12,5,3,0,93.12,94.25,0.79,13.44
2011,12,5,4,0,94.44,94.27,0.75,13.1
2011,12,5,5,0,92.75,94.32,0.68,13.25
2011,12,5,6,0,92.19,94.39,0.55,13.22
2011,12,5,7,0,88.25,94.47,0.41,13.89
2011,12,5,8,0,82.75,94.54,0.52,16.33
2011,12,5,9,0,69.81,94.59,0.46,18.95
2011,12,5,10,0,54.75,94.6,0.45,21.64
2011,12,5,11,0,49.62,94.53,0.56,22.83
2011,12,5,12,0,47.25,94.43,0.79,23.52
2011,12,5,13,0,46.12,94.33,1.13,23.81
2011,12,5,14,0,46.56,94.26,1.48,23.62
2011,12,5,15,0,49.12,94.24,1.69,22.9
2011,12,5,16,0,58.12,94.25,1.41,21.35
2011,12,5,17,0,77.25,94.3,1.03,17.51
2011,12,5,18,0,78.88,94.37,1.14,15.57
2011,12,5,19,0,79.94,94.45,1.12,14.8
2011,12,5,20,0,80.25,94.52,1.06,14.23
2011,12,5,21,0,79.12,94.54,1.04,13.96
2011,12,5,22,0,78.5,94.54,0.99,13.69
2011,12,5,23,0,79.12,94.49,0.94,13.33
2011,12,6,0,0,80.38,94.45,0.89,13
2011,12,6,1,0,81.5,94.42,0.85,12.73
2011,12,6,2,0,83.12,94.39,0.79,12.4
2011,12,6,3,0,84.44,94.37,0.7,12.17
2011,12,6,4,0,84.75,94.39,0.66,12.1
2011,12,6,5,0,84.56,94.46,0.65,12.12
2011,12,6,6,0,84.56,94.54,0.58,12.08
2011,12,6,7,0,81.5,94.62,0.38,12.79
2011,12,6,8,0,76.5,94.69,0.13,15.29
2011,12,6,9,0,66.31,94.73,0.74,17.85
2011,12,6,10,0,55.44,94.71,1.48,20.49
2011,12,6,11,0,51.06,94.64,1.49,21.87
2011,12,6,12,0,48,94.54,1.16,22.85
2011,12,6,13,0,45.75,94.44,0.68,23.44
2011,12,6,14,0,44.75,94.38,0.56,23.55
2011,12,6,15,0,46.81,94.35,1.04,23.01
2011,12,6,16,0,56.56,94.36,1.1,21.48
2011,12,6,17,0,74.62,94.39,1.03,17.37
2011,12,6,18,0,77.06,94.44,1.19,15.12
2011,12,6,19,0,79.62,94.51,1.2,14.07
2011,12,6,20,0,80.75,94.56,1.17,13.31
2011,12,6,21,0,80.69,94.58,1.1,12.8
2011,12,6,22,0,79,94.58,1.01,12.62
2011,12,6,23,0,77.94,94.55,0.91,12.44
2011,12,7,0,0,76.5,94.52,0.82,12.48
2011,12,7,1,0,76.62,94.49,0.68,12.32
2011,12,7,2,0,74.25,94.45,0.53,12.68
2011,12,7,3,0,74.56,94.42,0.31,12.51
2011,12,7,4,0,73.38,94.42,0.16,12.64
2011,12,7,5,0,73.56,94.47,0.1,12.48
2011,12,7,6,0,73.56,94.55,0.22,12.33
2011,12,7,7,0,72.56,94.66,0.37,12.57
2011,12,7,8,0,69.75,94.74,0.55,14.89
2011,12,7,9,0,59.38,94.81,0.86,17.33
2011,12,7,10,0,44.5,94.81,0.82,20.46
2011,12,7,11,0,40.31,94.76,0.67,22.01
2011,12,7,12,0,39,94.67,0.41,22.92
2011,12,7,13,0,38.44,94.57,0.04,23.44
2011,12,7,14,0,38.94,94.5,0.49,23.48
2011,12,7,15,0,42.06,94.46,0.84,22.94
2011,12,7,16,0,52.56,94.45,0.83,21.57
2011,12,7,17,0,63.31,94.48,0.98,18.27
2011,12,7,18,0,66.12,94.52,1.16,16.28
2011,12,7,19,0,70.31,94.6,1.16,15.19
2011,12,7,20,0,72.31,94.65,1.11,14.52
2011,12,7,21,0,73.31,94.68,1,14.12
2011,12,7,22,0,75.12,94.68,0.82,13.67
2011,12,7,23,0,76.12,94.64,0.68,13.51
2011,12,8,0,0,77.44,94.59,0.53,13.29
2011,12,8,1,0,77.69,94.55,0.41,13.25
2011,12,8,2,0,78.06,94.49,0.28,13.17
2011,12,8,3,0,78.81,94.46,0.12,12.97
2011,12,8,4,0,79.19,94.47,0.11,12.8
2011,12,8,5,0,79.25,94.52,0.29,12.66
2011,12,8,6,0,79.94,94.6,0.44,12.37
2011,12,8,7,0,78.56,94.67,0.53,12.56
2011,12,8,8,0,75.12,94.73,0.7,14.99
2011,12,8,9,0,64.38,94.78,1.04,17.47
2011,12,8,10,0,50.69,94.76,1.15,20.62
2011,12,8,11,0,44.56,94.69,1.26,22.31
2011,12,8,12,0,42.5,94.59,1.25,23.31
2011,12,8,13,0,41.81,94.49,1.02,23.84
2011,12,8,14,0,42.06,94.42,0.67,23.93
2011,12,8,15,0,43.88,94.39,0.26,23.55
2011,12,8,16,0,50.69,94.4,0.13,22.5
2011,12,8,17,0,49.12,94.44,0.31,20.89
2011,12,8,18,0,50.62,94.5,0.45,19.62
2011,12,8,19,0,52.81,94.57,0.57,18.72
2011,12,8,20,0,55.69,94.61,0.67,17.76
2011,12,8,21,0,60.19,94.62,0.69,16.53
2011,12,8,22,0,62.44,94.6,0.75,15.76
2011,12,8,23,0,64.56,94.56,0.78,15.06
2011,12,9,0,0,66.69,94.51,0.78,14.43
2011,12,9,1,0,68.31,94.48,0.76,13.95
2011,12,9,2,0,69.81,94.45,0.71,13.57
2011,12,9,3,0,71.69,94.45,0.69,13.13
2011,12,9,4,0,73.56,94.47,0.65,12.74
2011,12,9,5,0,75.5,94.53,0.46,12.36
2011,12,9,6,0,74.62,94.61,0.21,12.58
2011,12,9,7,0,73.25,94.7,0.18,12.98
2011,12,9,8,0,72.19,94.76,0.57,15.21
2011,12,9,9,0,61.81,94.81,1.07,17.67
2011,12,9,10,0,44.5,94.79,0.72,21.08
2011,12,9,11,0,36.62,94.73,0.32,23.08
2011,12,9,12,0,34.69,94.62,0.93,24.08
2011,12,9,13,0,35.25,94.52,1.41,24.39
2011,12,9,14,0,36.69,94.45,1.72,24.23
2011,12,9,15,0,40.62,94.41,1.79,23.42
2011,12,9,16,0,52.62,94.39,1.37,21.58
2011,12,9,17,0,70.44,94.4,1.11,17.13
2011,12,9,18,0,71.62,94.45,1.24,15.15
2011,12,9,19,0,72.94,94.5,1.23,14.3
2011,12,9,20,0,72.69,94.54,1.22,13.76
2011,12,9,21,0,71.69,94.55,1.16,13.39
2011,12,9,22,0,70.25,94.53,1.09,13.14
2011,12,9,23,0,69.69,94.48,1.05,12.8
2011,12,10,0,0,69.44,94.43,1.04,12.47
2011,12,10,1,0,69.56,94.38,1.06,12.15
2011,12,10,2,0,70.5,94.34,1.1,11.76
2011,12,10,3,0,70.81,94.31,1.14,11.48
2011,12,10,4,0,70.06,94.31,1.17,11.35
2011,12,10,5,0,68.69,94.34,1.24,11.35
2011,12,10,6,0,68.38,94.42,1.3,11.15
2011,12,10,7,0,71,94.5,1.22,11.66
2011,12,10,8,0,66.88,94.57,1.39,15.8
2011,12,10,9,0,51.69,94.62,2.02,18.55
2011,12,10,10,0,44.56,94.62,1.79,21.65
2011,12,10,11,0,39,94.56,1.7,23.8
2011,12,10,12,0,38.69,94.48,1.69,24.59
2011,12,10,13,0,39.44,94.39,1.76,24.81
2011,12,10,14,0,40.62,94.34,1.8,24.62
2011,12,10,15,0,44.56,94.32,1.73,23.86
2011,12,10,16,0,56.62,94.33,1.26,22.19
2011,12,10,17,0,73.06,94.36,1.05,18.21
2011,12,10,18,0,73.38,94.42,1.16,16.65
2011,12,10,19,0,72.69,94.47,1.08,16.32
2011,12,10,20,0,71.5,94.5,0.89,16.11
2011,12,10,21,0,68.94,94.51,0.65,16.25
2011,12,10,22,0,68.5,94.49,0.39,16.09
2011,12,10,23,0,69.69,94.44,0.34,15.67
2011,12,11,0,0,70.44,94.4,0.57,15.33
2011,12,11,1,0,73.94,94.36,0.77,14.44
2011,12,11,2,0,77.44,94.32,0.94,13.56
2011,12,11,3,0,79,94.31,1.06,13.04
2011,12,11,4,0,80.94,94.32,1.11,12.44
2011,12,11,5,0,82.5,94.37,1.13,11.93
2011,12,11,6,0,84.19,94.46,1.13,11.53
2011,12,11,7,0,84.88,94.54,0.97,12.04
2011,12,11,8,0,74.75,94.61,1.31,15.37
2011,12,11,9,0,65.88,94.65,1.14,17.75
2011,12,11,10,0,55.25,94.64,0.55,20.8
2011,12,11,11,0,51.38,94.58,0.2,22.13
2011,12,11,12,0,49.44,94.49,0.33,22.8
2011,12,11,13,0,48.69,94.42,0.73,23.05
2011,12,11,14,0,49.25,94.37,1.17,22.77
2011,12,11,15,0,52.31,94.36,1.42,22.07
2011,12,11,16,0,62.5,94.38,1.19,20.71
2011,12,11,17,0,79.5,94.41,0.93,17.65
2011,12,11,18,0,82.25,94.48,1.07,15.98
2011,12,11,19,0,84.88,94.55,1.12,14.94
2011,12,11,20,0,86.75,94.61,1.1,14.03
2011,12,11,21,0,87.5,94.64,1.01,13.48
2011,12,11,22,0,88.62,94.65,0.92,13.08
2011,12,11,23,0,89.38,94.64,0.89,12.87
2011,12,12,0,0,90.5,94.62,0.87,12.64
2011,12,12,1,0,92.38,94.61,0.87,12.33
2011,12,12,2,0,95.19,94.59,0.88,11.91
2011,12,12,3,0,97.75,94.57,0.88,11.56
2011,12,12,4,0,99.44,94.59,0.84,11.36
2011,12,12,5,0,100,94.64,0.78,11.26
2011,12,12,6,0,100,94.71,0.7,11.13
2011,12,12,7,0,97.62,94.79,0.57,11.82
2011,12,12,8,0,86.5,94.87,0.58,14.31
2011,12,12,9,0,74.06,94.92,0.78,17.27
2011,12,12,10,0,61.19,94.92,0.98,20.27
2011,12,12,11,0,55.44,94.84,0.64,21.64
2011,12,12,12,0,52.62,94.73,0.62,22.19
2011,12,12,13,0,51.44,94.61,0.94,22.47
2011,12,12,14,0,51.62,94.53,1.24,22.36
2011,12,12,15,0,54.25,94.49,1.28,21.73
2011,12,12,16,0,66.81,94.5,0.86,20.24
2011,12,12,17,0,78.5,94.53,0.8,17.57
2011,12,12,18,0,80.38,94.61,0.9,16.11
2011,12,12,19,0,82.75,94.69,0.94,15.07
2011,12,12,20,0,84.25,94.75,0.96,14.12
2011,12,12,21,0,85.44,94.77,0.96,13.45
2011,12,12,22,0,87,94.76,0.92,12.9
2011,12,12,23,0,88.56,94.72,0.88,12.39
2011,12,13,0,0,89.81,94.68,0.86,11.87
2011,12,13,1,0,90.75,94.64,0.82,11.34
2011,12,13,2,0,90.38,94.59,0.77,10.93
2011,12,13,3,0,88.94,94.57,0.73,10.62
2011,12,13,4,0,86.19,94.56,0.67,10.48
2011,12,13,5,0,83.62,94.6,0.57,10.36
2011,12,13,6,0,79.5,94.68,0.5,10.57
2011,12,13,7,0,76.5,94.76,0.38,11.04
2011,12,13,8,0,70.06,94.84,0.39,13.2
2011,12,13,9,0,61.88,94.89,0.23,15.63
2011,12,13,10,0,55.25,94.9,0.83,18.88
2011,12,13,11,0,51.56,94.85,1.17,20.48
2011,12,13,12,0,49.25,94.76,1.46,21.31
2011,12,13,13,0,48,94.68,1.78,21.72
2011,12,13,14,0,48.44,94.62,2.02,21.61
2011,12,13,15,0,50.12,94.6,2.18,21.05
2011,12,13,16,0,63.31,94.6,1.56,19.17
2011,12,13,17,0,78.88,94.63,1.23,15.23
2011,12,13,18,0,82.38,94.68,1.35,13.31
2011,12,13,19,0,83.94,94.73,1.4,12.34
2011,12,13,20,0,84.44,94.77,1.34,11.55
2011,12,13,21,0,84.44,94.78,1.25,10.87
2011,12,13,22,0,84.62,94.76,1.18,10.24
2011,12,13,23,0,85.69,94.7,1.16,9.65
2011,12,14,0,0,87.38,94.66,1.16,9.12
2011,12,14,1,0,89.5,94.63,1.16,8.62
2011,12,14,2,0,92,94.6,1.16,8.12
2011,12,14,3,0,94,94.58,1.13,7.74
2011,12,14,4,0,95.44,94.59,1.08,7.48
2011,12,14,5,0,95.88,94.62,1.03,7.39
2011,12,14,6,0,95.19,94.69,0.92,7.48
2011,12,14,7,0,88.88,94.76,0.71,8.58
2011,12,14,8,0,77.56,94.83,0.8,11.48
2011,12,14,9,0,64.56,94.9,0.74,14.4
2011,12,14,10,0,54.31,94.91,0.96,16.9
2011,12,14,11,0,48.25,94.87,1.23,18.7
2011,12,14,12,0,43.94,94.78,1.45,20.1
2011,12,14,13,0,41.56,94.69,1.73,20.94
2011,12,14,14,0,41,94.63,2.01,21.15
2011,12,14,15,0,42.56,94.59,2.01,20.64
2011,12,14,16,0,56,94.59,1.29,18.87
2011,12,14,17,0,72.38,94.61,1.06,14.75
2011,12,14,18,0,74,94.66,1.17,12.9
2011,12,14,19,0,76.06,94.73,1.14,12.03
2011,12,14,20,0,77.06,94.78,1.1,11.36
2011,12,14,21,0,77.44,94.8,1.06,10.85
2011,12,14,22,0,78.62,94.79,1.03,10.31
2011,12,14,23,0,80.31,94.75,1.02,9.8
2011,12,15,0,0,82,94.73,1.04,9.32
2011,12,15,1,0,83.75,94.71,1.06,8.86
2011,12,15,2,0,85.19,94.69,1.06,8.48
2011,12,15,3,0,85.75,94.68,1.05,8.26
2011,12,15,4,0,85.19,94.69,1,8.2
2011,12,15,5,0,84.31,94.71,0.88,8.19
2011,12,15,6,0,80.81,94.76,0.72,8.62
2011,12,15,7,0,76.12,94.81,0.47,9.48
2011,12,15,8,0,71.5,94.85,0.35,12.13
2011,12,15,9,0,56.19,94.89,0.43,14.98
2011,12,15,10,0,40.94,94.88,0.55,18.31
2011,12,15,11,0,37.19,94.81,1.07,19.95
2011,12,15,12,0,35.75,94.72,1.57,21.01
2011,12,15,13,0,35.81,94.63,2.05,21.47
2011,12,15,14,0,37.12,94.56,2.41,21.35
2011,12,15,15,0,39.38,94.54,2.47,20.64
2011,12,15,16,0,54.44,94.54,1.57,18.6
2011,12,15,17,0,72.12,94.56,1.13,14.21
2011,12,15,18,0,73.75,94.6,1.19,12.34
2011,12,15,19,0,73.75,94.66,1.15,11.6
2011,12,15,20,0,71.69,94.72,1.08,11.24
2011,12,15,21,0,69.31,94.74,0.98,10.98
2011,12,15,22,0,67.5,94.72,0.89,10.73
2011,12,15,23,0,66.56,94.7,0.85,10.36
2011,12,16,0,0,66.5,94.68,0.88,9.9
2011,12,16,1,0,66.06,94.65,0.97,9.63
2011,12,16,2,0,66.06,94.63,0.98,9.33
2011,12,16,3,0,65.12,94.6,0.88,9.2
2011,12,16,4,0,63.19,94.6,0.73,9.28
2011,12,16,5,0,61.62,94.65,0.63,9.39
2011,12,16,6,0,60.44,94.73,0.47,9.46
2011,12,16,7,0,59,94.8,0.18,10.1
2011,12,16,8,0,61.75,94.86,0.61,12.18
2011,12,16,9,0,49.62,94.91,1.44,14.9
2011,12,16,10,0,39.69,94.92,1.51,17.98
2011,12,16,11,0,36.25,94.86,1.52,19.57
2011,12,16,12,0,34.75,94.78,1.64,20.62
2011,12,16,13,0,34.19,94.67,1.85,21.2
2011,12,16,14,0,35,94.6,2.11,21.2
2011,12,16,15,0,36.94,94.58,2.3,20.53
2011,12,16,16,0,53.25,94.58,1.55,18.36
2011,12,16,17,0,69.88,94.62,1.24,13.72
2011,12,16,18,0,72.81,94.67,1.35,11.58
2011,12,16,19,0,74.19,94.73,1.35,10.57
2011,12,16,20,0,74,94.77,1.29,9.8
2011,12,16,21,0,72.94,94.78,1.24,9.23
2011,12,16,22,0,72.19,94.76,1.22,8.73
2011,12,16,23,0,72.12,94.71,1.23,8.26
2011,12,17,0,0,72.56,94.67,1.22,7.8
2011,12,17,1,0,72.31,94.64,1.21,7.52
2011,12,17,2,0,70.81,94.61,1.16,7.47
2011,12,17,3,0,69.25,94.59,1.08,7.44
2011,12,17,4,0,68.38,94.59,1.02,7.3
2011,12,17,5,0,67.94,94.64,0.94,7.08
2011,12,17,6,0,66.44,94.71,0.92,7.12
2011,12,17,7,0,66.88,94.79,0.88,7.73
2011,12,17,8,0,64.12,94.85,0.97,11.07
2011,12,17,9,0,48.88,94.89,1.21,14.04
2011,12,17,10,0,37.81,94.89,1.39,17.36
2011,12,17,11,0,34.56,94.84,1.74,19.02
2011,12,17,12,0,32.12,94.75,2.12,20.27
2011,12,17,13,0,31.19,94.65,2.47,20.84
2011,12,17,14,0,31.75,94.6,2.76,20.69
2011,12,17,15,0,34.75,94.59,2.76,19.72
2011,12,17,16,0,51.56,94.6,1.66,17.34
2011,12,17,17,0,69.06,94.63,1.17,12.8
2011,12,17,18,0,70.56,94.69,1.2,10.97
2011,12,17,19,0,68.69,94.76,1.11,10.49
2011,12,17,20,0,65.69,94.8,0.95,10.31
2011,12,17,21,0,63.44,94.82,0.76,10.12
2011,12,17,22,0,59.19,94.81,0.62,10.38
2011,12,17,23,0,57.94,94.78,0.46,10.15
2011,12,18,0,0,58,94.74,0.42,9.74
2011,12,18,1,0,58.25,94.72,0.49,9.39
2011,12,18,2,0,58,94.7,0.54,9.2
2011,12,18,3,0,58.44,94.68,0.46,8.87
2011,12,18,4,0,57.94,94.68,0.36,8.77
2011,12,18,5,0,57.31,94.7,0.42,8.71
2011,12,18,6,0,57.5,94.74,0.61,8.46
2011,12,18,7,0,61.31,94.8,0.76,8.21
2011,12,18,8,0,61.81,94.85,1,11.1
2011,12,18,9,0,48.19,94.9,1.44,14.01
2011,12,18,10,0,36.25,94.9,1.45,17.98
2011,12,18,11,0,31.06,94.84,1.58,20.24
2011,12,18,12,0,30.75,94.75,1.55,21.25
2011,12,18,13,0,31.12,94.67,1.55,21.76
2011,12,18,14,0,32.25,94.62,1.74,21.73
2011,12,18,15,0,35.25,94.61,1.88,20.98
2011,12,18,16,0,52.06,94.62,1.19,18.87
2011,12,18,17,0,66.56,94.65,1.11,14.44
2011,12,18,18,0,68.75,94.71,1.22,12.27
2011,12,18,19,0,71.5,94.78,1.18,11.12
2011,12,18,20,0,72.56,94.82,1.13,10.28
2011,12,18,21,0,72.5,94.83,1.04,9.67
2011,12,18,22,0,70.88,94.81,0.93,9.4
2011,12,18,23,0,68.44,94.78,0.82,9.34
2011,12,19,0,0,69.06,94.74,0.79,8.78
2011,12,19,1,0,69.19,94.7,0.85,8.36
2011,12,19,2,0,68.19,94.67,0.95,8.18
2011,12,19,3,0,68.19,94.64,0.94,7.83
2011,12,19,4,0,65.81,94.64,0.92,8.03
2011,12,19,5,0,64.38,94.67,0.87,8.12
2011,12,19,6,0,63.44,94.72,0.83,8.15
2011,12,19,7,0,63.56,94.77,0.79,8.75
2011,12,19,8,0,61.12,94.82,0.86,11.51
2011,12,19,9,0,50.31,94.86,0.89,14.15
2011,12,19,10,0,39.56,94.86,1.43,17.89
2011,12,19,11,0,36.81,94.8,1.83,19.56
2011,12,19,12,0,35.94,94.7,2.08,20.48
2011,12,19,13,0,35.62,94.6,2.27,20.9
2011,12,19,14,0,36.56,94.53,2.36,20.76
2011,12,19,15,0,38.56,94.5,2.33,19.98
2011,12,19,16,0,52.06,94.51,1.57,17.92
2011,12,19,17,0,71.44,94.55,1.16,13.25
2011,12,19,18,0,74.19,94.62,1.23,11.19
2011,12,19,19,0,74.62,94.7,1.2,10.32
2011,12,19,20,0,73.38,94.74,1.14,9.77
