YEAR,MO,DY,HR,PRECTOTCORR,RH2M,PS,WS2M,T2M
2011,7,20,9,0,36.62,73.68,2.43,23.68
2011,7,20,10,0,35,73.68,3.19,24.88
2011,7,20,11,0,34.75,73.67,3.64,25.58
2011,7,20,12,0,35.25,73.66,3.85,25.86
2011,7,20,13,0.01,37.12,73.64,3.82,25.4
2011,7,20,14,0,39.94,73.64,3.67,24.51
2011,7,20,15,0,43.56,73.64,3.51,23.55
2011,7,20,16,0,47.5,73.64,3.21,22.55
2011,7,20,17,0,52.69,73.65,2.76,21.22
2011,7,20,18,0,61,73.68,1.76,19.49
2011,7,20,19,0,69.75,73.72,1.05,17.75
2011,7,20,20,0,73.06,73.76,0.94,17.03
2011,7,20,21,0,75.88,73.78,0.93,16.42
2011,7,20,22,0,79.19,73.79,0.71,15.84
2011,7,20,23,0,81.12,73.78,0.63,15.5
2011,7,21,0,0,83.19,73.77,0.6,15.08
2011,7,21,1,0,85.06,73.74,0.59,14.65
2011,7,21,2,0,85.69,73.73,0.57,14.44
2011,7,21,3,0,85.81,73.75,0.54,14.37
2011,7,21,4,0,85.88,73.77,0.55,14.37
2011,7,21,5,0,84.81,73.79,0.53,14.7
2011,7,21,6,0,73.69,73.81,1.48,16.95
2011,7,21,7,0,63.06,73.83,2.22,18.94
2011,7,21,8,0,54.81,73.85,2.62,20.76
2011,7,21,9,0,50.06,73.86,2.82,22.01
2011,7,21,10,0,45.62,73.86,2.95,23.23
2011,7,21,11,0,42.19,73.84,3.17,24.31
2011,7,21,12,0.01,40.19,73.81,3.38,25.04
2011,7,21,13,0.01,39.94,73.8,3.43,25.19
2011,7,21,14,0.03,40.94,73.8,3.31,24.9
2011,7,21,15,0.08,42.81,73.8,3.09,24.25
2011,7,21,16,0.07,46.62,73.79,2.84,23.01
2011,7,21,17,0,51.5,73.8,2.51,21.67
2011,7,21,18,0,61.12,73.83,1.61,19.81
2011,7,21,19,0,72.12,73.87,0.83,17.97
2011,7,21,20,0,75.75,73.91,0.72,17.16
2011,7,21,21,0,78.19,73.94,0.64,16.63
2011,7,21,22,0,81.12,73.94,0.6,16.15
2011,7,21,23,0,83.56,73.93,0.57,15.73
2011,7,22,0,0,85.25,73.91,0.55,15.38
2011,7,22,1,0.03,86.19,73.87,0.51,15.1
2011,7,22,2,0.03,86.5,73.83,0.43,14.86
2011,7,22,3,0.03,86.56,73.8,0.32,14.59
2011,7,22,4,0,87.44,73.79,0.18,14.12
2011,7,22,5,0,86.12,73.81,0.05,14.28
2011,7,22,6,0,72.88,73.83,0.46,16.8
2011,7,22,7,0,60.62,73.85,1.38,19.24
2011,7,22,8,0,52.25,73.86,1.95,21.27
2011,7,22,9,0,46.56,73.86,2.27,22.95
2011,7,22,10,0,42.5,73.84,2.66,24.33
2011,7,22,11,0,39.94,73.81,3,25.4
2011,7,22,12,0,38.5,73.79,3.24,26.14
2011,7,22,13,0,38.12,73.78,3.36,26.34
2011,7,22,14,0,39,73.78,3.42,26.05
2011,7,22,15,0.01,41.94,73.78,3.36,25.06
2011,7,22,16,0,46.31,73.8,3.17,23.81
2011,7,22,17,0,52.62,73.83,2.81,22.23
2011,7,22,18,0,62.06,73.87,1.89,20.3
2011,7,22,19,0,72.38,73.92,1.07,18.48
2011,7,22,20,0,76.5,73.97,0.86,17.74
2011,7,22,21,0,80,73.97,0.73,17.22
2011,7,22,22,0,81.88,73.97,0.57,16.95
2011,7,22,23,0,83.94,73.97,0.59,16.62
2011,7,23,0,0,86.06,73.95,0.7,16.29
2011,7,23,1,0,88,73.92,0.72,15.97
2011,7,23,2,0,89.56,73.89,0.73,15.66
2011,7,23,3,0,90.5,73.87,0.61,15.37
2011,7,23,4,0,91,73.88,0.45,15.17
2011,7,23,5,0,88.5,73.88,0.43,15.51
2011,7,23,6,0,76.31,73.89,0.9,17.36
2011,7,23,7,0,61.69,73.9,1.29,19.98
2011,7,23,8,0,52.25,73.9,1.95,22.33
2011,7,23,9,0.01,46.69,73.91,2.65,24.08
2011,7,23,10,0.03,44.06,73.92,3.21,25.14
2011,7,23,11,0.07,43,73.91,3.56,25.78
2011,7,23,12,0.17,42.81,73.89,3.78,26.08
2011,7,23,13,0.27,43.38,73.87,3.89,25.99
2011,7,23,14,0.36,46,73.86,3.77,25.08
2011,7,23,15,0.37,49.06,73.86,3.47,24.14
2011,7,23,16,0.33,52.88,73.86,3.07,23.03
2011,7,23,17,0.19,58.31,73.88,2.57,21.58
2011,7,23,18,0.09,68.44,73.91,1.62,19.76
2011,7,23,19,0.04,77.94,73.94,0.87,18.26
2011,7,23,20,0.03,81.5,73.98,0.56,17.63
2011,7,23,21,0.03,84.31,74.01,0.5,17.13
2011,7,23,22,0.04,87.12,74.02,0.52,16.71
2011,7,23,23,0.06,89.94,74.03,0.52,16.31
2011,7,24,0,0.08,92.31,74.02,0.53,15.9
2011,7,24,1,0.08,93.81,74.01,0.53,15.56
2011,7,24,2,0.08,94.5,74,0.49,15.3
2011,7,24,3,0.06,94,73.99,0.39,15.12
2011,7,24,4,0.03,93.75,74,0.26,14.85
2011,7,24,5,0.01,93.19,74.02,0.16,14.97
2011,7,24,6,0.01,82.69,74.06,0.21,17.02
2011,7,24,7,0.02,67.19,74.09,1.12,19.48
2011,7,24,8,0,54.25,74.12,2.15,22.04
2011,7,24,9,0.01,48,74.14,2.76,23.86
2011,7,24,10,0.01,45,74.15,3.2,25.16
2011,7,24,11,0.01,43.75,74.14,3.53,25.99
2011,7,24,12,0.01,43.5,74.11,3.69,26.34
2011,7,24,13,0.02,44.06,74.09,3.79,26.3
2011,7,24,14,0.02,46.06,74.08,3.76,25.63
2011,7,24,15,0.02,48.75,74.07,3.62,24.73
2011,7,24,16,0.01,53.88,74.07,3.31,23.28
2011,7,24,17,0,59.38,74.06,2.84,21.95
2011,7,24,18,0,66.5,74.08,1.92,20.54
2011,7,24,19,0,75.94,74.13,0.79,18.89
2011,7,24,20,0,80.31,74.22,0.57,18.19
2011,7,24,21,0,83.62,74.24,0.54,17.72
2011,7,24,22,0,86.38,74.24,0.55,17.28
2011,7,24,23,0,88.88,74.24,0.57,16.85
2011,7,25,0,0,91.88,74.23,0.63,16.36
2011,7,25,1,0,93.94,74.22,0.66,15.95
2011,7,25,2,0,95.06,74.21,0.67,15.73
2011,7,25,3,0,96.12,74.21,0.69,15.49
2011,7,25,4,0,97,74.25,0.72,15.2
2011,7,25,5,0,93.69,74.29,0.69,15.67
2011,7,25,6,0,79.5,74.32,1.72,17.97
2011,7,25,7,0.01,66.25,74.34,2.12,20.06
2011,7,25,8,0.01,55.81,74.35,2.15,22.15
2011,7,25,9,0.01,48.5,74.36,2.47,24.14
2011,7,25,10,0.02,43.88,74.34,3.09,25.73
2011,7,25,11,0.03,42.69,74.32,3.61,26.4
2011,7,25,12,0.05,46.94,74.31,3.82,25.33
2011,7,25,13,0.08,52.75,74.3,3.71,24
2011,7,25,14,0.08,58.69,74.3,3.55,22.68
2011,7,25,15,0.08,64.12,74.31,3.28,21.58
2011,7,25,16,0.06,68.06,74.31,2.86,20.79
2011,7,25,17,0.03,71.69,74.32,2.41,20.04
2011,7,25,18,0.01,76.56,74.35,1.86,19.11
2011,7,25,19,0.01,81.88,74.38,1.18,18.23
2011,7,25,20,0.01,84.88,74.42,0.91,17.8
2011,7,25,21,0.01,87.5,74.45,0.73,17.46
2011,7,25,22,0.01,89,74.46,0.68,17.22
2011,7,25,23,0.01,90.38,74.45,0.67,17
2011,7,26,0,0.01,91.5,74.41,0.66,16.8
2011,7,26,1,0.01,92.69,74.38,0.67,16.58
2011,7,26,2,0.02,93.44,74.35,0.66,16.44
2011,7,26,3,0.02,94.06,74.34,0.67,16.29
2011,7,26,4,0.02,94.75,74.35,0.68,16.09
2011,7,26,5,0.02,92.94,74.36,0.78,16.43
2011,7,26,6,0.02,84.94,74.39,1.78,17.73
2011,7,26,7,0.03,76.12,74.42,2.17,18.95
2011,7,26,8,0.18,67.5,74.42,2.39,20.37
2011,7,26,9,0.18,62,74.42,2.69,21.4
2011,7,26,10,0.22,61,74.43,3.07,21.51
2011,7,26,11,0.37,62.88,74.43,3.18,21.13
2011,7,26,12,0.42,65.69,74.43,2.99,20.5
2011,7,26,13,0.52,67.19,74.42,2.43,20.18
2011,7,26,14,0.51,67.25,74.4,1.94,20.15
2011,7,26,15,0.41,67.5,74.38,1.66,20.08
2011,7,26,16,0.31,68.56,74.36,1.5,19.84
2011,7,26,17,0.13,71.44,74.35,1.28,19.27
2011,7,26,18,0.07,80.31,74.37,0.72,18.1
2011,7,26,19,0.04,84.62,74.4,0.55,16.91
2011,7,26,20,0.04,86.06,74.42,0.53,16.52
2011,7,26,21,0.03,87.38,74.41,0.52,16.23
2011,7,26,22,0.03,89.12,74.39,0.55,15.87
2011,7,26,23,0.05,91.56,74.36,0.59,15.39
2011,7,27,0,0.03,93.44,74.32,0.63,15.01
2011,7,27,1,0.02,94.62,74.27,0.64,14.73
2011,7,27,2,0.02,94.69,74.24,0.62,14.68
2011,7,27,3,0.02,94.31,74.22,0.6,14.62
2011,7,27,4,0.03,94,74.21,0.56,14.51
2011,7,27,5,0.02,93.5,74.22,0.44,14.76
2011,7,27,6,0.01,87.62,74.24,0.91,16.25
2011,7,27,7,0.01,76.75,74.27,1.47,18.34
2011,7,27,8,0.01,61.56,74.28,1.89,20.93
2011,7,27,9,0.01,52.56,74.26,2.23,22.72
2011,7,27,10,0.01,47.69,74.22,2.47,23.73
2011,7,27,11,0.02,44.5,74.17,2.62,24.44
2011,7,27,12,0.04,42.25,74.11,2.76,25.01
2011,7,27,13,0.04,41.5,74.06,2.9,25.19
2011,7,27,14,0.02,42.25,74.02,2.94,24.91
2011,7,27,15,0.01,43.38,73.99,2.84,24.51
2011,7,27,16,0.03,46,73.96,2.7,23.58
2011,7,27,17,0.02,51.06,73.96,2.52,22.25
2011,7,27,18,0,63,74,1.49,20.13
2011,7,27,19,0,72.75,74.06,0.91,18.61
2011,7,27,20,0,76.5,74.09,0.75,17.96
2011,7,27,21,0,79.88,74.1,0.69,17.3
2011,7,27,22,0,82.5,74.08,0.73,16.92
2011,7,27,23,0,85.5,74.05,0.81,16.47
2011,7,28,0,0,88.88,74.01,0.88,15.83
2011,7,28,1,0,91.88,73.98,0.81,15.19
2011,7,28,2,0,93.5,73.96,0.68,14.81
2011,7,28,3,0,93.31,73.96,0.62,14.69
2011,7,28,4,0,91.06,73.98,0.49,14.53
2011,7,28,5,0,88.12,74.02,0.08,14.63
2011,7,28,6,0,74.19,74.05,0.07,16.65
2011,7,28,7,0,58.25,74.07,0.61,19.24
2011,7,28,8,0,48.31,74.07,1.61,21.44
2011,7,28,9,0,42.62,74.07,2.3,23.08
2011,7,28,10,0.01,39.06,74.06,2.8,24.38
2011,7,28,11,0.12,36.94,74.04,3.13,25.28
2011,7,28,12,0.28,36.31,74.01,3.32,25.7
2011,7,28,13,0.43,36.88,73.97,3.34,25.63
2011,7,28,14,0.54,38.25,73.95,3.29,25.19
2011,7,28,15,0.53,40.5,73.92,3.11,24.51
2011,7,28,16,0.38,44.06,73.9,2.82,23.46
2011,7,28,17,0.28,50.12,73.9,2.45,21.9
2011,7,28,18,0.13,66.62,73.92,1.24,19.31
2011,7,28,19,0.09,77.5,73.96,0.87,17.57
2011,7,28,20,0.08,79.75,74.04,0.75,17.12
2011,7,28,21,0.04,82.12,74.09,0.6,16.67
2011,7,28,22,0.01,83.31,74.1,0.4,16.39
2011,7,28,23,0.01,83.88,74.09,0.2,16.14
2011,7,29,0,0,85.69,74.06,0.14,15.73
2011,7,29,1,0,88.25,74.03,0.36,14.94
2011,7,29,2,0,89.44,74.02,0.44,14.37
2011,7,29,3,0,91.25,74.02,0.54,13.64
2011,7,29,4,0,90.25,74.04,0.69,13.11
2011,7,29,5,0,87.5,74.05,0.66,13.25
2011,7,29,6,0,73.19,74.08,0.78,15.94
2011,7,29,7,0,56,74.11,0.19,18.57
2011,7,29,8,0.01,44.31,74.12,1.47,21
2011,7,29,9,0.01,39.94,74.11,2.36,22.61
2011,7,29,10,0.01,38.69,74.09,3,23.43
2011,7,29,11,0,38.31,74.08,3.45,24.04
2011,7,29,12,0,38.44,74.07,3.58,24.33
2011,7,29,13,0,39.12,74.06,3.42,24.15
2011,7,29,14,0,39.5,74.04,3.06,23.87
2011,7,29,15,0,39.44,74.02,2.65,23.72
2011,7,29,16,0,39.81,73.99,2.33,23.12
2011,7,29,17,0,42.19,73.97,2.14,21.94
2011,7,29,18,0,56.19,73.99,1.15,19.33
2011,7,29,19,0,66.19,74.05,0.89,16.98
2011,7,29,20,0,69.81,74.12,0.88,16.28
2011,7,29,21,0,74.19,74.16,0.74,15.91
2011,7,29,22,0,78.5,74.18,0.58,15.43
2011,7,29,23,0,81.31,74.17,0.43,14.89
2011,7,30,0,0,83,74.14,0.26,14.48
2011,7,30,1,0,84.81,74.1,0.46,13.84
2011,7,30,2,0,87.31,74.06,0.68,12.88
2011,7,30,3,0,86.69,74.02,0.82,12.18
2011,7,30,4,0,84.56,74,0.87,11.69
2011,7,30,5,0,80.5,73.99,0.79,11.94
2011,7,30,6,0,60.62,73.99,1.14,15.5
2011,7,30,7,0,44.06,74.01,0.46,19.04
2011,7,30,8,0,34.94,74.03,1.88,21.47
2011,7,30,9,0,30.94,74.04,2.7,23.05
2011,7,30,10,0,29.06,74.03,3.03,24.26
2011,7,30,11,0,27.88,74,3.22,25.19
2011,7,30,12,0,27.06,73.98,3.39,25.86
2011,7,30,13,0,27,73.96,3.53,26.07
2011,7,30,14,0,27.75,73.93,3.54,25.79
2011,7,30,15,0,29.31,73.9,3.43,25.05
2011,7,30,16,0,32.12,73.89,3.2,23.83
2011,7,30,17,0,37.06,73.9,2.83,22.12
2011,7,30,18,0,51.88,73.92,1.35,19.12
2011,7,30,19,0,64.31,73.97,0.84,16.65
2011,7,30,20,0,67.19,74.03,0.74,16.08
2011,7,30,21,0,68.88,74.06,0.61,15.72
2011,7,30,22,0,71.19,74.06,0.35,15.38
2011,7,30,23,0,72.12,74.04,0.06,15.15
2011,7,31,0,0,74.69,74.01,0.41,14.59
2011,7,31,1,0,76.62,73.97,0.6,13.95
2011,7,31,2,0,75.5,73.94,0.73,13.64
2011,7,31,3,0,74.62,73.92,0.76,13.31
2011,7,31,4,0,73.62,73.92,0.77,13.05
2011,7,31,5,0,71.12,73.93,0.73,13.4
2011,7,31,6,0,60.62,73.95,0.47,16.4
2011,7,31,7,0,50.12,73.97,1.17,19.23
2011,7,31,8,0,42.62,73.99,1.9,21.28
2011,7,31,9,0,38.12,74,2.33,22.73
2011,7,31,10,0,35.5,73.98,2.64,23.71
2011,7,31,11,0.01,34,73.94,2.86,24.36
2011,7,31,12,0.01,33.25,73.91,3.03,24.78
2011,7,31,13,0.02,33.25,73.88,3.1,24.87
2011,7,31,14,0.01,34.62,73.86,3.11,24.5
2011,7,31,15,0.01,36.38,73.86,2.99,23.97
2011,7,31,16,0.01,38.94,73.87,2.72,23
2011,7,31,17,0,43.25,73.88,2.37,21.62
2011,7,31,18,0,54.69,73.92,1.27,19.41
2011,7,31,19,0,65.12,73.98,0.74,17.55
2011,7,31,20,0,67.81,74.03,0.69,16.94
2011,7,31,21,0,69.81,74.04,0.58,16.21
2011,7,31,22,0,71.44,74.02,0.31,15.72
2011,7,31,23,0,73.88,73.98,0.14,15.15
2011,8,1,0,0,76,73.93,0.45,14.48
2011,8,1,1,0,77.69,73.88,0.64,13.6
2011,8,1,2,0,77.81,73.84,0.69,13.07
2011,8,1,3,0,76.88,73.83,0.69,12.71
2011,8,1,4,0,76.06,73.85,0.75,12.33
2011,8,1,5,0,74.5,73.91,0.71,12.51
2011,8,1,6,0,59.56,73.96,0.89,15.86
2011,8,1,7,0,48.94,74.01,0.96,18.87
2011,8,1,8,0,44.81,74.04,1.82,20.61
2011,8,1,9,0,41.62,74.06,2.26,22.12
2011,8,1,10,0,38.56,74.04,2.53,23.4
2011,8,1,11,0,35.81,74,2.73,24.48
2011,8,1,12,0,33.88,73.96,2.9,25.33
2011,8,1,13,0,32.88,73.92,3.05,25.67
2011,8,1,14,0,33.12,73.88,3.16,25.46
2011,8,1,15,0,35.06,73.87,3.2,24.62
2011,8,1,16,0,38.38,73.88,3.07,23.43
2011,8,1,17,0,43.44,73.9,2.74,21.86
2011,8,1,18,0,54.5,73.95,1.58,19.56
2011,8,1,19,0,64,74,1.08,17.83
2011,8,1,20,0,68.06,74.04,0.81,16.99
2011,8,1,21,0,71.56,74.05,0.52,16.37
2011,8,1,22,0,75.25,74.03,0.32,15.88
2011,8,1,23,0,76.62,73.98,0.19,15.44
2011,8,2,0,0,77.94,73.93,0.16,15
2011,8,2,1,0,78.75,73.88,0.16,14.61
2011,8,2,2,0,79.75,73.85,0.18,14.07
2011,8,2,3,0,80.81,73.84,0.24,13.47
2011,8,2,4,0,81.44,73.85,0.32,12.93
2011,8,2,5,0,79.38,73.88,0.39,13.08
2011,8,2,6,0,64,73.92,0.45,16.35
2011,8,2,7,0,51.06,73.95,0.47,19.51
2011,8,2,8,0,40.81,73.97,1.04,22.03
2011,8,2,9,0,34.69,73.98,1.84,23.95
2011,8,2,10,0,31.44,73.97,2.72,25.4
2011,8,2,11,0,30.12,73.95,3.33,26.34
2011,8,2,12,0,30.25,73.92,3.71,26.69
2011,8,2,13,0,31.81,73.9,3.94,26.47
2011,8,2,14,0,34.75,73.89,3.94,25.73
2011,8,2,15,0,38.12,73.88,3.73,24.69
2011,8,2,16,0,41.62,73.88,3.38,23.54
2011,8,2,17,0,45.88,73.9,3,22.18
2011,8,2,18,0,55.56,73.94,1.89,19.99
2011,8,2,19,0,68.5,74,0.94,17.48
2011,8,2,20,0,72.25,74.04,0.72,16.58
2011,8,2,21,0,74.31,74.03,0.54,15.95
2011,8,2,22,0,75.06,74.02,0.35,15.36
2011,8,2,23,0,74.06,74,0.21,15.05
2011,8,3,0,0,73.06,73.97,0.16,14.69
2011,8,3,1,0,72.88,73.95,0.09,14.26
2011,8,3,2,0,72.31,73.95,0.05,13.66
2011,8,3,3,0,70.12,73.95,0.1,13.48
2011,8,3,4,0,68.25,73.96,0.25,13.24
2011,8,3,5,0,66,73.97,0.31,13.32
2011,8,3,6,0,53.69,73.99,0.22,16.12
2011,8,3,7,0,32.69,73.99,0.44,19.98
2011,8,3,8,0,21.94,74,0.12,23.33
2011,8,3,9,0,18,73.99,1.12,25.64
2011,8,3,10,0,16.88,73.97,2.16,27.29
2011,8,3,11,0,16.69,73.94,2.98,28.4
2011,8,3,12,0,17.12,73.89,3.63,28.98
2011,8,3,13,0,18.31,73.85,4.19,29.01
2011,8,3,14,0.03,20.94,73.84,4.62,28.37
2011,8,3,15,0.06,25.5,73.85,4.73,27.14
2011,8,3,16,0.04,32.56,73.87,4.47,25.37
2011,8,3,17,0.01,42.56,73.91,3.82,23.12
2011,8,3,18,0,56.94,73.97,2.08,20.26
2011,8,3,19,0,71.19,74.03,0.82,17.85
2011,8,3,20,0,75.75,74.07,0.63,17.22
2011,8,3,21,0,79.38,74.08,0.4,16.67
2011,8,3,22,0,81.31,74.06,0.26,16.24
2011,8,3,23,0.09,83.25,74.04,0.14,15.73
2011,8,4,0,0.23,85.25,74.01,0.11,15.12
2011,8,4,1,0.33,85.56,73.98,0.16,14.59
2011,8,4,2,0.25,85.38,73.97,0.18,14.09
2011,8,4,3,0.22,84.94,73.97,0.16,13.64
2011,8,4,4,0.25,83.25,73.98,0.11,13.24
2011,8,4,5,0.03,82.25,74,0.1,13.33
2011,8,4,6,0.01,74.81,74.03,0.31,15.83
2011,8,4,7,0.01,59.88,74.04,1.14,18.48
2011,8,4,8,0.01,44.62,74.04,1.7,21.51
2011,8,4,9,0.02,36.12,74.03,2.22,23.91
2011,8,4,10,0.02,31.62,74,2.9,25.69
2011,8,4,11,0.01,29.69,73.97,3.53,26.87
2011,8,4,12,0.01,29.81,73.94,3.94,27.42
2011,8,4,13,0.02,31.38,73.91,4.1,27.37
2011,8,4,14,0.04,33.75,73.89,3.9,26.83
2011,8,4,15,0.08,36.75,73.87,3.56,25.84
2011,8,4,16,0.09,41,73.87,3.2,24.45
2011,8,4,17,0.08,47.94,73.88,2.85,22.64
2011,8,4,18,0.04,61.69,73.91,1.63,20.05
2011,8,4,19,0.03,73.19,73.97,0.96,18.18
2011,8,4,20,0.02,77.75,74.03,0.74,17.5
2011,8,4,21,0.01,81.56,74.04,0.45,16.99
2011,8,4,22,0.01,84.56,74.02,0.34,16.51
2011,8,4,23,0,86.88,73.99,0.27,16.1
2011,8,5,0,0.01,88.5,73.95,0.2,15.71
2011,8,5,1,0.02,89.75,73.92,0.17,15.35
2011,8,5,2,0.03,90.75,73.89,0.17,14.94
2011,8,5,3,0.03,90.62,73.88,0.16,14.59
2011,8,5,4,0.02,90.06,73.89,0.17,14.14
2011,8,5,5,0.01,88.38,73.92,0.2,13.89
2011,8,5,6,0.02,75.19,73.95,0.38,16.16
2011,8,5,7,0.04,61.19,73.99,0.43,18.65
2011,8,5,8,0,46.62,74.02,0.96,21.44
2011,8,5,9,0,37.5,74.03,1.49,23.81
2011,8,5,10,0,32.88,74.01,1.81,25.36
2011,8,5,11,0,30.31,73.97,1.82,26.44
2011,8,5,12,0,29.38,73.92,1.77,26.95
2011,8,5,13,0,29.62,73.87,1.79,27.03
2011,8,5,14,0,30.88,73.83,1.83,26.55
2011,8,5,15,0,32.31,73.81,1.89,25.94
2011,8,5,16,0,33.94,73.79,1.92,25.3
2011,8,5,17,0,38.31,73.77,2.12,24.01
2011,8,5,18,0,54.56,73.78,1.43,21.22
2011,8,5,19,0,64.25,73.8,0.87,19.3
2011,8,5,20,0,68.69,73.84,0.65,18.52
2011,8,5,21,0,74.38,73.87,0.63,17.73
2011,8,5,22,0,79.31,73.89,0.57,17.12
2011,8,5,23,0,82.5,73.87,0.41,16.81
2011,8,6,0,0,84.44,73.83,0.27,16.4
2011,8,6,1,0,86.25,73.81,0.25,15.98
2011,8,6,2,0,87.94,73.8,0.24,15.63
2011,8,6,3,0,89.38,73.79,0.23,15.34
2011,8,6,4,0,90.25,73.8,0.2,15.1
2011,8,6,5,0,89.06,73.81,0.15,15.24
2011,8,6,6,0,77.56,73.83,0.38,17.33
2011,8,6,7,0,65.75,73.84,1.06,19.63
2011,8,6,8,0.02,54.12,73.85,1.48,21.9
2011,8,6,9,0,46,73.86,2.06,23.9
2011,8,6,10,0.01,40.81,73.86,2.82,25.55
2011,8,6,11,0.08,38.5,73.84,3.47,26.69
2011,8,6,12,0.23,38.94,73.83,3.86,27.05
2011,8,6,13,0.48,41.88,73.82,3.85,26.42
2011,8,6,14,0.67,45.62,73.81,3.62,25.51
2011,8,6,15,0.68,49.5,73.81,3.25,24.53
2011,8,6,16,0.57,55.44,73.82,2.76,23.12
2011,8,6,17,0.38,65.06,73.83,1.98,21.44
2011,8,6,18,0.21,76.81,73.85,1.12,19.89
2011,8,6,19,0.19,83.12,73.86,0.64,18.96
2011,8,6,20,0.13,84.94,73.88,0.49,18.46
2011,8,6,21,0.12,86,73.9,0.48,18.01
2011,8,6,22,0.03,89.44,73.93,0.52,17.49
2011,8,6,23,0.01,90.69,73.94,0.49,17.19
2011,8,7,0,0,90.62,73.92,0.42,16.98
2011,8,7,1,0.01,92.19,73.89,0.49,16.51
2011,8,7,2,0.05,92.94,73.85,0.47,16.1
2011,8,7,3,0.12,92.75,73.83,0.34,15.67
2011,8,7,4,0.09,92.88,73.83,0.16,15.15
2011,8,7,5,0.02,92.12,73.84,0.1,15.09
2011,8,7,6,0.04,82.75,73.86,0.17,17.15
2011,8,7,7,0.18,64.56,73.88,0.16,19.65
2011,8,7,8,0.08,47.75,73.9,0.85,22.61
2011,8,7,9,0.14,39.62,73.9,1.81,24.87
2011,8,7,10,0.17,36.69,73.88,2.77,26.26
2011,8,7,11,0.14,35.94,73.86,3.4,27.01
2011,8,7,12,0.21,37.06,73.83,3.71,27.02
2011,8,7,13,0.29,38.94,73.81,3.7,26.59
2011,8,7,14,0.34,41.69,73.8,3.72,25.75
2011,8,7,15,0.33,46.88,73.8,3.53,24.23
2011,8,7,16,0.21,52.56,73.82,3.16,22.82
2011,8,7,17,0.1,59.88,73.84,2.35,21.38
2011,8,7,18,0.05,71.38,73.86,1.18,19.73
2011,8,7,19,0.04,76.12,73.86,0.72,18.82
2011,8,7,20,0.05,81.44,73.9,0.29,17.93
2011,8,7,21,0.06,87.06,73.95,0.45,17
2011,8,7,22,0.07,89.81,73.96,0.29,16.58
2011,8,7,23,0.05,91.5,73.96,0.19,16.17
2011,8,8,0,0.04,91.94,73.94,0.21,15.96
2011,8,8,1,0.03,92.19,73.91,0.26,15.78
2011,8,8,2,0.02,92.31,73.89,0.24,15.62
2011,8,8,3,0.03,92.12,73.89,0.26,15.49
2011,8,8,4,0.07,92,73.9,0.26,15.33
2011,8,8,5,0.1,92.25,73.93,0.26,15.41
2011,8,8,6,0.1,86.75,73.95,0.52,16.97
2011,8,8,7,0.09,79.12,73.96,1.35,18.47
2011,8,8,8,0.01,64.56,73.97,2,20.6
2011,8,8,9,0.01,53.31,73.97,2.5,22.44
2011,8,8,10,0.01,48,73.97,2.94,23.62
2011,8,8,11,0.01,45.62,73.98,3.19,24.24
2011,8,8,12,0.01,43.62,73.96,3.2,24.69
2011,8,8,13,0.01,42.38,73.93,3.14,24.9
2011,8,8,14,0.01,42.56,73.91,3.16,24.7
2011,8,8,15,0.01,45,73.89,3.21,23.88
2011,8,8,16,0.01,49.19,73.89,3.17,22.76
2011,8,8,17,0,55.19,73.91,2.92,21.32
2011,8,8,18,0,65.19,73.94,1.91,19.32
2011,8,8,19,0,74.38,73.99,1.16,17.7
2011,8,8,20,0,78.44,74.02,0.96,17.06
2011,8,8,21,0,81.75,74.03,0.86,16.54
2011,8,8,22,0,84.31,74.03,0.74,16.09
2011,8,8,23,0,86.44,74.02,0.59,15.68
2011,8,9,0,0,87.12,74.01,0.6,15.44
2011,8,9,1,0,87.12,74.01,0.59,15.33
2011,8,9,2,0,87.12,74.01,0.52,15.23
2011,8,9,3,0,87.69,74.02,0.47,15.06
2011,8,9,4,0,87.75,74.03,0.47,14.99
2011,8,9,5,0,86.94,74.05,0.58,15.08
2011,8,9,6,0,79.25,74.07,0.97,16.13
2011,8,9,7,0,69.31,74.1,1.25,17.67
2011,8,9,8,0,63.69,74.12,1.85,19.01
2011,8,9,9,0.03,60.31,74.13,2.46,20.08
2011,8,9,10,0.13,58.31,74.11,2.94,20.89
2011,8,9,11,0.29,56.75,74.08,3.34,21.56
2011,8,9,12,0.42,56.12,74.05,3.65,21.91
2011,8,9,13,0.65,56.38,74.01,3.78,22.03
2011,8,9,14,0.83,56.19,73.96,3.71,22.12
2011,8,9,15,0.91,58.06,73.94,3.41,21.66
2011,8,9,16,0.81,60.88,73.92,3.15,21.1
2011,8,9,17,0.64,68.75,73.91,2.6,19.73
2011,8,9,18,0.4,83,73.94,1.34,17.84
2011,8,9,19,0.35,89.75,73.97,0.75,16.73
2011,8,9,20,0.38,92.31,74,0.67,16.25
2011,8,9,21,0.55,94.38,74,0.71,16
2011,8,9,22,0.65,95.56,73.99,0.77,15.83
2011,8,9,23,0.55,96.31,73.98,0.84,15.69
2011,8,10,0,0.4,96.75,73.96,0.93,15.51
2011,8,10,1,0.26,97,73.95,0.96,15.31
2011,8,10,2,0.29,97.19,73.93,0.86,15.08
2011,8,10,3,0.25,97.19,73.93,0.84,14.85
2011,8,10,4,0.2,97.19,73.93,0.8,14.63
2011,8,10,5,0.19,96.94,73.93,0.72,14.71
2011,8,10,6,0.2,92.62,73.95,1.37,16.01
2011,8,10,7,0.39,86.12,73.98,1.79,17.23
